# file...... out_power_meter12.csv
# date...... Mon Nov 26 23:55:39 2018
# user...... gcezar
# host...... (null)
# target.... meter 600
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_power.real, measured_power.imag
2015-07-01 03:09:00 UTC,+10826.9,+831.245
2015-07-01 03:10:00 UTC,+10826.5,+831.225
2015-07-01 03:11:00 UTC,+10708.7,+772.101
2015-07-01 03:12:00 UTC,+17335.1,+994.226
2015-07-01 03:13:00 UTC,+17325.6,+989.42
2015-07-01 03:14:00 UTC,+10994.6,+894.871
2015-07-01 03:15:00 UTC,+10989.5,+892.265
2015-07-01 03:16:00 UTC,+10966.7,+880.755
2015-07-01 03:17:00 UTC,+10968.1,+881.299
2015-07-01 03:18:00 UTC,+19633.2,+3266.58
2015-07-01 03:19:00 UTC,+29415.2,+3748.13
2015-07-01 03:20:00 UTC,+29192.9,+3628.8
2015-07-01 03:21:00 UTC,+20597.1,+1122.58
2015-07-01 03:22:00 UTC,+13871.5,+810.38
2015-07-01 03:23:00 UTC,+13874.6,+811.964
2015-07-01 03:24:00 UTC,+19365.2,+2334.44
2015-07-01 03:25:00 UTC,+24734.9,+3843.17
2015-07-01 03:26:00 UTC,+24740,+3847.08
2015-07-01 03:27:00 UTC,+31235.9,+4195.13
2015-07-01 03:28:00 UTC,+20266.1,+971.988
2015-07-01 03:29:00 UTC,+10436.5,+635.172
2015-07-01 03:30:00 UTC,+20263.7,+970.915
2015-07-01 03:31:00 UTC,+20263.4,+970.402
2015-07-01 03:32:00 UTC,+20262.4,+969.865
2015-07-01 03:33:00 UTC,+20264.5,+970.939
2015-07-01 03:34:00 UTC,+20320.1,+999.956
2015-07-01 03:35:00 UTC,+20423.3,+1053.71
2015-07-01 03:36:00 UTC,+20415.1,+1049.41
2015-07-01 03:37:00 UTC,+20462.6,+1074.15
2015-07-01 03:38:00 UTC,+13925.7,+837.821
2015-07-01 03:39:00 UTC,+13819.9,+783.993
2015-07-01 03:40:00 UTC,+3945.51,+542.008
2015-07-01 03:41:00 UTC,+3953.86,+546.107
2015-07-01 03:42:00 UTC,+3941.33,+539.958
2015-07-01 03:43:00 UTC,+12581.8,+2815.26
2015-07-01 03:44:00 UTC,+12585.6,+2817.74
2015-07-01 03:45:00 UTC,+12593.5,+2822.33
2015-07-01 03:46:00 UTC,+3780.51,+461.089
2015-07-01 03:47:00 UTC,+3746.03,+444.19
2015-07-01 03:48:00 UTC,+3863.01,+501.544
2015-07-01 03:49:00 UTC,+3940.3,+539.455
2015-07-01 03:50:00 UTC,+3960.15,+549.191
2015-07-01 03:51:00 UTC,+10560.1,+696.882
2015-07-01 03:52:00 UTC,+10472.9,+652.992
2015-07-01 03:53:00 UTC,+17237.8,+943.179
2015-07-01 03:54:00 UTC,+27049.7,+1395.42
2015-07-01 03:55:00 UTC,+27036.5,+1388.3
2015-07-01 03:56:00 UTC,+27052.8,+1397.06
